1198	885	1333	918	other
1087	885	1194	918	other
1057	885	1083	918	other
1003	885	1053	918	other
948	885	999	918	other
877	885	944	918	other
742	885	873	918	other
711	885	738	918	other
654	885	707	918	other
544	885	649	918	other
1504	847	1549	880	other
1391	847	1500	880	other
1259	847	1387	880	other
1097	847	1255	880	other
1007	847	1093	880	other
932	847	1003	880	other
852	847	928	880	other
761	847	847	880	other
651	847	757	880	other
558	847	647	880	other
544	847	554	880	other
1224	808	1386	841	other
1194	808	1220	841	other
1119	808	1190	841	other
1076	808	1115	841	other
1046	808	1072	841	other
941	808	1042	841	other
911	808	937	841	other
781	808	907	841	other
731	808	777	841	other
673	808	727	841	other
72	924	220	956	phone
1313	2262	1352	2295	other
1285	2262	1309	2295	other
1182	2262	1281	2295	other
1127	2262	1178	2295	other
971	2262	1123	2295	other
863	2262	967	2295	other
763	2262	859	2295	other
713	2262	759	2295	other
622	2262	709	2295	other
558	2262	618	2295	other
544	2262	554	2295	other
1249	2223	1392	2256	other
1107	2223	1245	2256	other
1048	2223	1103	2256	other
906	2223	1044	2256	other
802	2223	902	2256	other
753	2223	798	2256	other
677	2223	749	2256	other
544	2223	673	2256	other
1452	2185	1565	2218	other
1367	2185	1448	2218	other
1274	2185	1363	2218	other
1230	2185	1270	2218	other
1439	2146	1566	2179	other
1180	2185	1226	2218	other
1082	2185	1176	2218	other
1026	2185	1078	2218	other
996	2185	1022	2218	other
894	2185	992	2218	other
866	2185	890	2218	other
840	676	910	709	position
544	1225	680	1257	position
684	1225	703	1257	position
707	1225	783	1257	position
787	1225	911	1257	position
915	1225	985	1257	position
544	2053	628	2085	position
632	2053	743	2085	position
747	2053	815	2085	position
819	2053	918	2085	position
72	800	212	833	date_of_birth
72	862	131	895	gender
544	343	628	376	school_name
632	343	771	376	school_name
775	343	926	376	school_name
1429	345	1511	375	school_date
1515	345	1527	375	school_date
725	1905	799	1938	other
803	1905	820	1938	other
824	1905	914	1938	other
918	1905	987	1938	other
991	1905	1030	1938	other
1034	1905	1218	1938	other
1222	1905	1248	1938	other
1252	1905	1403	1938	other
1407	1905	1491	1938	other
287	1745	353	1778	other
1495	1905	1594	1938	other
1598	1905	1622	1938	other
544	1944	621	1977	other
357	1745	384	1778	other
25	1784	125	1817	other
129	1784	147	1817	other
243	1745	283	1778	other
193	1745	239	1778	other
83	1745	189	1778	other
25	1745	79	1778	other
401	1707	419	1740	other
267	1707	397	1740	other
237	1707	263	1740	other
169	1707	233	1740	other
126	1707	165	1740	other
25	1707	122	1740	other
355	1668	424	1701	other
222	1668	351	1701	other
179	1668	218	1701	other
165	1668	175	1701	other
25	1668	161	1701	other
377	1630	407	1663	other
324	1630	373	1663	other
290	1630	320	1663	other
187	1630	286	1663	other
153	1630	183	1663	other
25	1630	149	1663	other
322	1592	389	1624	other
25	1592	156	1624	other
160	1592	318	1624	other
281	1553	342	1586	other
251	1553	277	1586	other
183	1553	247	1586	other
156	1553	179	1586	other
25	1553	152	1586	other
288	1515	354	1548	other
231	1515	284	1548	other
201	1515	227	1548	other
139	1515	197	1548	other
25	1515	135	1548	other
675	1905	721	1938	other
558	1905	671	1938	other
544	1905	554	1938	other
684	1867	809	1900	other
544	1867	680	1900	other
1536	1828	1581	1861	other
1410	1828	1532	1861	other
1321	1828	1405	1861	other
1248	1828	1317	1861	other
1129	1828	1244	1861	other
1045	1828	1125	1861	other
981	1828	1041	1861	other
915	1828	977	1861	other
769	1828	911	1861	other
696	1828	765	1861	other
544	1828	692	1861	other
1472	1790	1496	1823	other
1353	1790	1468	1823	other
1276	1790	1349	1823	other
1066	1790	1272	1823	other
1035	1790	1062	1823	other
888	1790	1031	1823	other
815	1790	884	1823	other
721	1790	811	1823	other
700	1790	717	1823	other
558	1790	696	1823	other
544	1790	554	1823	other
1179	1752	1224	1785	other
1129	1752	1175	1785	other
991	1752	1125	1785	other
846	1752	987	1785	other
743	1752	842	1785	other
709	1752	739	1785	other
647	1752	705	1785	other
544	1752	643	1785	other
1597	1713	1621	1746	other
1443	1713	1593	1746	other
1347	1713	1439	1746	other
1317	1713	1343	1746	other
1252	1713	1313	1746	other
1163	1713	1248	1746	other
1119	1713	1159	1746	other
1046	1713	1115	1746	other
983	1713	1042	1746	other
962	1713	979	1746	other
898	1713	958	1746	other
868	1713	894	1746	other
758	1713	864	1746	other
708	1713	754	1746	other
630	1713	704	1746	other
544	1713	626	1746	other
1545	1675	1622	1708	other
1502	1675	1541	1708	other
1474	1675	1498	1708	other
1343	1675	1470	1708	other
1293	1675	1339	1708	other
1196	1675	1290	1708	other
1027	1675	1192	1708	other
954	1675	1023	1708	other
870	1675	950	1708	other
803	1675	866	1708	other
767	1675	799	1708	other
712	1675	763	1708	other
70	2270	205	2303	other
25	2270	66	2303	other
70	2187	133	2220	other
25	2187	66	2220	other
149	2104	175	2137	other
70	2104	145	2137	other
25	2104	66	2137	other
25	2021	108	2053	other
25	1937	75	1970	other
25	1859	150	1905	other
233	1784	306	1817	other
151	1784	229	1817	other
306	1476	391	1509	other
203	1476	302	1509	other
25	1476	199	1509	other
354	1438	386	1471	other
211	1438	350	1471	other
161	1438	207	1471	other
25	1438	157	1471	other
416	1399	471	1432	other
305	1399	412	1432	other
169	1399	301	1432	other
139	1399	165	1432	other
25	1399	135	1432	other
373	1361	448	1394	other
343	1361	369	1394	other
275	1361	339	1394	other
200	1361	271	1394	other
143	1361	196	1394	other
25	1361	139	1394	other
363	1323	430	1356	other
320	1323	359	1356	other
214	1323	316	1356	other
544	437	603	470	grade
607	437	721	470	grade
544	676	651	709	position
655	676	744	709	position
748	676	836	709	position
1403	732	1421	764	other
1373	732	1399	764	other
1226	732	1369	764	other
1183	732	1222	764	other
1128	732	1179	764	other
1156	1395	1398	1428	other
1047	1395	1152	1428	other
1001	1395	1043	1428	other
924	1395	997	1428	other
853	1395	920	1428	other
754	1395	849	1428	other
637	1395	750	1428	other
544	1395	633	1428	other
1535	1357	1581	1390	other
1382	1357	1531	1390	other
1300	1357	1378	1390	other
1286	1357	1296	1390	other
1203	1357	1282	1390	other
1141	1357	1198	1390	other
981	1357	1137	1390	other
931	1357	977	1390	other
794	1357	927	1390	other
670	1357	790	1390	other
558	1357	666	1390	other
544	1357	554	1390	other
1043	1318	1205	1351	other
915	1318	1039	1351	other
778	1318	911	1351	other
738	1318	774	1351	other
671	1318	734	1351	other
544	1318	667	1351	other
1549	1280	1581	1313	other
1478	1280	1545	1313	other
1426	1280	1474	1313	other
1325	1280	1422	1313	other
1171	1280	1321	1313	other
1144	1280	1167	1313	other
1035	1280	1140	1313	other
907	1280	1031	1313	other
828	1280	903	1313	other
805	1280	824	1313	other
664	1280	801	1313	other
558	1280	660	1313	other
544	1280	554	1313	other
643	808	669	841	other
995	382	1070	414	other
982	382	991	414	other
544	382	619	414	other
697	1581	831	1614	other
544	1581	692	1614	other
991	732	1124	764	other
881	732	987	764	other
792	732	877	764	other
713	732	788	764	other
664	732	709	764	other
558	732	660	764	other
544	732	554	764	other
650	540	871	586	other
565	537	610	583	other
1074	382	1168	414	other
661	246	869	292	other
559	242	616	288	other
1532	1583	1628	1613	other
1515	1583	1527	1613	other
1414	1583	1510	1613	other
979	1581	1051	1614	other
835	1581	974	1614	other
166	1323	210	1356	other
25	1323	162	1356	other
174	1245	396	1290	other
25	1245	167	1290	other
41	1113	53	1141	other
38	1051	55	1079	other
72	985	289	1018	email
35	989	59	1017	other
653	924	767	956	other
544	924	649	956	other
1521	639	1629	670	company_date
965	2300	1107	2333	other
878	2300	961	2333	other
797	2300	874	2333	other
743	2300	793	2333	other
713	2300	739	2333	other
588	2300	709	2333	other
567	2300	584	2333	other
544	2300	563	2333	other
1528	2262	1615	2295	other
1408	2262	1524	2295	other
1356	2262	1404	2295	other
558	1675	708	1708	other
544	1675	554	1708	other
544	1619	663	1652	other
1323	1510	1421	1543	other
1274	1510	1319	1543	other
1157	1510	1270	1543	other
1130	1510	1153	1543	other
1057	1510	1126	1543	other
1027	1510	1053	1543	other
979	1510	1023	1543	other
936	1510	975	1543	other
829	1510	932	1543	other
779	1510	825	1543	other
653	1510	775	1543	other
544	1510	649	1543	other
1445	1472	1580	1505	other
1418	1472	1441	1505	other
1343	1472	1414	1505	other
1199	1472	1339	1505	other
1079	1472	1195	1505	other
992	1472	1075	1505	other
961	1472	988	1505	other
774	1472	957	1505	other
701	1472	770	1505	other
558	1472	697	1505	other
544	1472	554	1505	other
593	1434	696	1467	other
544	1434	589	1467	other
1486	1395	1600	1428	other
1451	1395	1482	1428	other
1402	1395	1447	1428	other
1404	639	1500	670	company_date
1504	639	1517	670	company_date
544	1186	599	1219	company_name
1515	1188	1527	1218	company_date
1532	1188	1628	1218	company_date
796	2014	831	2047	company_name
835	2014	981	2047	company_name
985	2014	1041	2047	company_name
1045	2014	1173	2047	company_name
1177	2014	1259	2047	company_name
876	382	978	414	major
587	808	639	841	other
544	808	583	841	other
1460	770	1610	803	other
1430	770	1456	803	other
1280	770	1426	803	other
1236	770	1276	803	other
1152	770	1232	803	other
998	770	1148	803	other
962	770	994	803	other
913	770	958	803	other
798	770	909	803	other
689	770	794	803	other
654	770	685	803	other
544	770	650	803	other
1514	732	1614	764	other
1425	732	1510	764	other
